movie_id,primary_title,genres,runtime_minutes,averagerating
tt7355708,Wobble Palace,"Comedy,Drama,Romance",86.0,5.8
tt7355718,Aadu 2,Comedy,160.0,7.2
tt7355934,Lost Kites,Documentary,50.0,9.1
tt7356132,Dragoste 1: Câine,Drama,103.0,6.5
tt7356148,Poyraz Karayel: Global Capital,Action,109.0,4.6
tt7356382,Mordene i Kongo,"Crime,Drama",,6.2
tt7356432,Babam,Drama,130.0,7.5
tt7356714,311 Revival,Documentary,92.0,8.7
tt7357274,Die Weltherrschaft,Documentary,109.0,6.1
tt7357302,Avicii: True Stories,Documentary,97.0,7.6
tt7357322,Timeless Beauty,Documentary,85.0,8.3
tt7357906,Yanlis Anlama,Comedy,93.0,3.7
tt7358154,Burning Cane,Drama,77.0,6.8
tt7358302,The Uncovering,Thriller,105.0,4.9
tt7358598,Let Me Fall,"Biography,Crime,Drama",136.0,8.5
tt7358686,The Curse of Lilith Ratchet,Horror,,6.7
tt7359702,David Gilmour Live at Pompeii,"Documentary,Music",125.0,8.7
tt7359786,Metal Heart,"Comedy,Romance",90.0,7.3
tt7359998,Da zhen shen huo sang,"Comedy,Crime,Mystery",98.0,6.0
tt7360810,Night Stalkers: Paranormal Investigators,Horror,59.0,3.1
tt7360840,Bárbara,Drama,85.0,8.2
tt7361540,Born to Love You,Romance,105.0,5.5
tt7361776,Yun Shui,Drama,,6.4
tt7361790,A Mysterious Robber,Thriller,83.0,4.9
tt7362036,Dying to Survive,"Comedy,Drama",117.0,8.1
tt7362354,Notte nuda,Horror,80.0,5.4
tt7362362,Mystery Tuscany,Documentary,,6.2
tt7362370,Blood Bags,Horror,83.0,5.0
tt7362440,Die Weihnachtsgeschichte - In einer Inszenierung der Augsburger Puppenkiste,Family,57.0,7.3
tt7363066,Rape Zombie Side-Story: Hardcore of the Dead,Horror,81.0,2.8
tt7363076,Raid,"Action,Crime,Drama",122.0,7.4
tt7363290,An Evening with George Smiley,Biography,,7.5
tt7363336,Tea with the Dames,Documentary,84.0,7.3
tt7363356,Conventional Sins,Documentary,70.0,7.2
tt7363538,Kick Ons,"Comedy,Drama",100.0,6.7
tt7364086,A.Z.A.B,"Action,Comedy,Drama",98.0,6.9
tt7364344,Mnostvo i manjina,"Documentary,Drama",78.0,8.0
tt7364368,I Have a Message for You,"Animation,Biography,Documentary",13.0,8.3
tt7364392,Konstantin Koca Popovic,Documentary,51.0,7.4
tt7364472,Nobody Dies in Longyearbyen,Documentary,10.0,8.0
tt7364566,Maria by Callas,"Biography,Documentary,Music",119.0,7.2
tt7364756,Sinners Wanted,Drama,,8.9
tt7364780,690 Vopnafjordur,Documentary,57.0,6.4
tt7364784,"Strike, Dear Mistress, and Cure His Heart","Drama,Horror",,7.3
tt7364866,Shankly: Nature's Fire,Documentary,90.0,7.3
tt7364910,"Man Proposes, God Disposes",Drama,81.0,7.2
tt7365040,Spiral Farm,Drama,,7.0
tt7365166,Arada,"Drama,Music,Romance",88.0,5.9
tt7365296,A Little Wisdom,Documentary,92.0,8.5
tt7365576,The Mystery of Godliness: The Sequel,Drama,185.0,8.5
tt7365604,Dog Days,"Comedy,Drama,Romance",113.0,6.2
tt7365740,Tales of Frankenstein,"Comedy,Horror",112.0,7.4
tt7365774,Are We Heroes,Fantasy,,8.2
tt7366222,Suhu Beku: The Movie,Drama,88.0,7.7
tt7366332,Gospel Movie: Stinging Memories,Drama,,8.5
tt7367824,E-San Love Story,"Comedy,Drama",94.0,6.5
tt7367852,Boyz,"Comedy,Drama",,6.5
tt7367960,Checkered Ninja,"Adventure,Animation,Comedy",81.0,7.8
tt7367966,2016 the End,Comedy,130.0,6.3
tt7368004,Rock'n'Roll Eddie,"Action,Adventure,Comedy",101.0,6.5
tt7368162,Michelin Stars: Tales from the Kitchen,Documentary,82.0,6.5
tt7368186,No Doubt,"Comedy,Romance",71.0,8.1
tt7368460,Loon,Drama,90.0,2.2
tt7368464,Construindo Pontes,Documentary,,6.0
tt7368554,The Interpreter,"Comedy,Drama",113.0,6.7
tt7368668,Eter,"Drama,History,Thriller",118.0,5.6
tt7368790,UnExpected Reasons,"Drama,Thriller",,7.9
tt7369722,The Sandman,Horror,90.0,4.6
tt7369764,Letters to a Book Thief,"Biography,Crime,Documentary",96.0,7.9
tt7369784,ORCA: A True Story,"Biography,Comedy,Documentary",79.0,6.2
tt7369988,I Want the Eternal,"Sci-Fi,Thriller",74.0,3.0
tt7370000,The Last Hour,"Drama,History,Thriller",117.0,6.1
tt7370002,Tara's Footprint,Documentary,71.0,7.7
tt7370004,The Reluctant Radical,Documentary,77.0,8.3
tt7370188,Nikka Zaildar 2,"Comedy,Drama,Romance",150.0,6.9
tt7370378,Alias Yineth,Documentary,70.0,8.0
tt7370570,Return of the Scarecrow,"Comedy,Horror",74.0,3.0
tt7371104,GRADE,Drama,64.0,6.6
tt7371662,The Lost Café,Drama,76.0,7.2
tt7371684,Loving in Tandem,"Comedy,Romance",108.0,7.7
tt7371734,Vrach,Drama,106.0,5.1
tt7372318,Shikkari Shambhu,"Comedy,Mystery",146.0,5.7
tt7372434,Clearing the Way,Documentary,93.0,8.8
tt7372628,Song of the Tree,"Action,Drama,History",93.0,7.5
tt7372728,Women of Mafia,"Action,Crime,Drama",138.0,4.8
tt7372916,Yol Ayrimi,Drama,150.0,6.7
tt7373230,Sun Water Stone,"Drama,Family",70.0,8.7
tt7373746,Bernabéu,Documentary,75.0,7.4
tt7374062,NO-ONE,"Drama,Thriller",117.0,7.1
tt7374538,Szamota's Mistress,"Crime,Fantasy,Horror",46.0,5.9
tt7374726,Cashed Out Casino,Documentary,,7.1
tt7374758,Angkar,Documentary,71.0,6.3
tt7374948,Always Be My Maybe,"Comedy,Romance",101.0,7.0
tt7374952,El Chicano,Drama,108.0,5.7
tt7374964,Enjoy Your Trip to Hell,Sci-Fi,76.0,7.1
tt7374968,Likemeback,Drama,80.0,6.8
tt7374996,Letters,Documentary,74.0,7.0
tt7375218,After the Apology,Documentary,81.0,7.9
tt7375242,Year 3000,"Adventure,Animation,Comedy",60.0,4.8
tt7375304,Ouija House,"Horror,Thriller",95.0,3.1
tt7375412,Cappuccino,"Comedy,Drama",131.0,3.7
tt7375460,Adolf Hitler's Last Appeal to Reason,History,,8.1
tt7375556,The Sinking City: Capsule Odyssey,Comedy,100.0,5.4
tt7375578,The Escape of Prisoner 614,"Action,Adventure,Comedy",97.0,4.5
tt7375878,Black Divaz,Documentary,60.0,6.7
tt7376292,Skvoz tuman,"Drama,War",135.0,6.1
tt7376594,Urine Aid,Documentary,62.0,6.8
tt7377132,Mothers' Instinct,"Drama,Thriller",97.0,6.7
tt7377366,Neomanila,Crime,90.0,6.9
tt7377934,Beyaz Balina,"Drama,Family",85.0,7.9
tt7378052,Musical Drama Chinese Gospel Choir 19th Performance,Drama,,8.8
tt7378060,El vendedor de orquídeas,Documentary,75.0,6.9
tt7378164,Dove cadono le ombre,Drama,95.0,6.1
tt7378220,I Have A Picture. Film No. 1001 in the Life of the oldest Extra in the world,"Biography,Comedy,Documentary",72.0,7.2
tt7378348,Jagga Jiunda E,Drama,,5.7
tt7379228,Oh My God!,"Comedy,Drama",95.0,7.1
tt7379358,At the Philosophers' School,Documentary,85.0,7.3
tt7379378,I Heart NY,"Biography,Documentary",3.0,7.8
tt7379494,It's A Party,Comedy,78.0,6.1
tt7379594,Moving Stories,Documentary,84.0,8.1
tt7379662,From Core to Sun,Documentary,90.0,9.5
tt7379826,Andarkahini: Self-exile,Drama,86.0,6.9
tt7379906,The Theta Girl,"Action,Horror,Sci-Fi",98.0,5.9
tt7379994,Red Letter Day,Thriller,76.0,7.1
tt7380226,Okkadu Migiladu,Action,141.0,8.8
tt7380284,Veedevadu,Thriller,125.0,5.7
tt7380372,Ungarala Rambabu,Comedy,,2.5
tt7380420,The 27 Club,Horror,97.0,3.7
tt7380492,Shutout,"Comedy,Drama,Sport",119.0,7.4
tt7380574,Bordo Bereliler Suriye,Action,,3.5
tt7380726,Piazza Vittorio,Documentary,76.0,6.3
tt7380834,The Road of Love,"Drama,Romance",57.0,9.2
tt7381210,Oyster,Documentary,80.0,8.1
tt7381320,Anthology of Horror 6,"Action,Comedy,Horror",80.0,7.3
tt7381364,Bialy Wilk: Historia komputerowego Wiedzmina,Documentary,113.0,9.3
tt7381444,In the Cloud,Thriller,90.0,3.7
tt7381490,Suvarna Purushan,Comedy,106.0,6.5
tt7382572,Tiro libero,Drama,93.0,6.4
tt7382668,Chi m'ha visto,Comedy,105.0,6.1
tt7382726,Veleno,Drama,103.0,6.5
tt7382828,Where I've Never Lived,"Drama,Romance",97.0,6.5
tt7383266,Wellington: The Iron Duke Unmasked,Biography,59.0,7.0
tt7383680,Fatal Premonitions,Horror,,5.0
tt7383702,Head Gone,Comedy,111.0,2.9
tt7383862,Pinjamkan Hatiku,"Drama,Romance",120.0,7.7
tt7384848,Missing,"Drama,Mystery,Thriller",120.0,5.7
tt7384886,Time Well Spent,"Adventure,Documentary,Sport",84.0,8.8
tt7384910,The Hemp Road Trip,Documentary,55.0,8.9
tt7385120,The Things We Keep,Documentary,73.0,9.6
tt7385124,Srbenka,Documentary,70.0,7.4
tt7385132,Zero to podium,"Biography,Documentary,Sport",86.0,8.4
tt7385134,The Best Day of My Life,Documentary,110.0,8.4
tt7385140,Finding Farideh,Documentary,88.0,8.2
tt7385370,Vienne avant la nuit,Documentary,80.0,6.5
tt7385518,Bad Poetry Tokyo,"Crime,Drama,Family",119.0,7.4
tt7385524,The Banished,"Drama,Horror,Thriller",90.0,4.2
tt7385528,Hang Time,"Comedy,Drama",85.0,7.0
tt7385530,Wonderlus,"Comedy,Drama,Romance",116.0,7.4
tt7385538,Table Manners,"Comedy,Drama",101.0,7.0
tt7385556,Martyr,"Drama,Family,Fantasy",84.0,6.8
tt7385580,Schopenhauer schizophrenia,Drama,67.0,8.5
tt7385582,Correndo Atrás,Comedy,90.0,5.4
tt7385782,And There Were 4,"Action,Drama,Fantasy",86.0,4.1
tt7385812,Closure,"Comedy,Drama",90.0,7.9
tt7385832,Evolution of Evil,Thriller,70.0,3.4
tt7385836,Sunset Society,Horror,90.0,3.4
tt7386154,Neville D'Almeida: Cronista da Beleza e do Caos,Documentary,106.0,8.0
tt7386544,Mass Leader,Action,,5.3
tt7386668,A.R.C.H.I.E. 2,Family,82.0,4.5
tt7387202,Nos parecía importante,"Comedy,Drama",60.0,5.8
tt7387300,Oru Adaar Love,"Comedy,Romance",145.0,6.2
tt7387538,Yaksh,Thriller,,7.2
tt7387550,The Artist & The Pervert,Documentary,96.0,8.0
tt7387632,In My Mind,Documentary,78.0,8.2
tt7388562,"Paul, Apostle of Christ","Adventure,Biography,Drama",108.0,6.7
tt7388606,Volubilis,Drama,106.0,4.1
tt7388678,New Heaven and New Earth,Musical,57.0,8.9
tt7388694,La manzana de Eva,Documentary,90.0,6.5
tt7388830,Ashr Snin,Drama,99.0,7.7
tt7389370,Il risoluto,Documentary,159.0,5.6
tt7389858,"Commander Arian, a Story of Women, War and Freedom",Documentary,85.0,7.0
tt7389878,Mamacita,Documentary,75.0,8.1
tt7389882,The Area,Documentary,92.0,6.8
tt7389884,Lyubov: Love in Russian,"Documentary,Drama",90.0,6.7
tt7389886,The Psychosis of Whiteness,"Documentary,History",85.0,6.1
tt7389900,Die Nacht der Nächte,"Animation,Comedy,Documentary",96.0,7.1
tt7389904,Amor Urgente,Comedy,94.0,6.3
tt7389918,Farewell Yellow Sea,Documentary,90.0,7.3
tt7390044,After My Death,Drama,131.0,6.4
tt7390054,Hit the Night,"Comedy,Drama,Romance",85.0,5.7
tt7390072,Tak sebe zima,"Drama,Thriller",84.0,6.8
tt7390078,A Heart for an Eye,Drama,90.0,5.5
tt7390082,Sunshine that Can Move Mountains,"Drama,Family,Romance",109.0,7.8
tt7390090,The Breeding,"Drama,Thriller",83.0,5.0
tt7390102,Court of Appeals,"Crime,Drama,Thriller",120.0,5.0
tt7390104,Clowns & Robbers,"Adventure,Comedy,Crime",87.0,6.6
tt7390106,OK,"Drama,Family",50.0,6.4
tt7390126,We Used To Know Each Other,"Comedy,Drama",76.0,7.5
tt7390216,Meciar,Documentary,90.0,7.2
tt7390222,Transference,"Sci-Fi,Thriller",,6.1
tt7390380,I Hate New York,Documentary,75.0,7.0
tt7390536,The PUSH: Owning your reality is where the journey begins,Documentary,89.0,6.2
tt7390556,Heads and Tails,Drama,80.0,4.7
tt7390588,Little Monsters,"Comedy,Horror",94.0,5.9
tt7391050,Children Gone to Poland,"Documentary,Drama",85.0,6.8
tt7391170,FANTÔME: The Haunting of Brentwood Wine Bistro,"Documentary,History,Horror",60.0,8.4
tt7391190,Unwholly Moments,"Comedy,Drama",123.0,7.9
tt7391194,Shadows on the Road,"Drama,Mystery,Thriller",72.0,4.2
tt7391272,Something Crashed in the Woods,"Horror,Sci-Fi",74.0,2.1
tt7391442,Adulthood,Drama,92.0,6.7
tt7391448,Quiet Heroes,Documentary,68.0,8.0
tt7391452,Miniature Wargaming the Movie,Documentary,105.0,7.9
tt7391466,Everything I see is mine,Biography,78.0,8.2
tt7391970,Don't Be Nice,Documentary,95.0,9.4
tt7391996,C/o Kancharapalem,Drama,152.0,9.2
tt7392028,Yowamushi Pedal Re: Road,"Animation,Drama,Sport",89.0,5.6
tt7392060,Steelmanville Road,Horror,94.0,3.8
tt7392070,Berlin Drifters,Drama,123.0,5.4
tt7392180,Ti Ani Itar,Drama,102.0,9.0
tt7392212,The Stage,"Action,Drama",170.0,8.6
tt7392232,Svingerid,Comedy,,6.0
tt7392244,Kaybedenler Kulübü Yolda,Drama,96.0,6.1
tt7393170,Kapitäne,Documentary,91.0,8.8
tt7393746,Flea-picking Samurai,Comedy,110.0,5.9
tt7394636,Unforgiven,Drama,106.0,6.3
tt7394770,Drug$,Documentary,80.0,7.5
tt7395490,The Last Ice Hunters,Documentary,72.0,8.0
tt7396534,Wall,"Animation,Documentary",82.0,6.4
tt7397244,JonBenet's Tricycle,"Biography,Crime,Documentary",89.0,8.7
tt7397338,C'est ça l'amour,"Comedy,Drama",98.0,7.0
tt7397958,Those Who Work,Drama,102.0,7.2
tt7398584,Get Her... If You Can,Comedy,102.0,5.7
tt7398642,Sonja: The White Swan,"Biography,Drama,History",113.0,6.2
tt7398716,A New Spirit,Drama,99.0,8.3
tt7398750,Curse of the Scarecrow,Horror,84.0,3.1
tt7399098,Human Shelter,Documentary,,8.5
tt7399124,Illusions,"Mystery,Sci-Fi,Thriller",92.0,7.1
tt7399158,Baby Fever,Comedy,84.0,2.7
tt7399170,Ascendance,Sci-Fi,84.0,4.0
tt7399470,Qarib Qarib Singlle,"Comedy,Romance",125.0,7.0
tt7399620,Game Over,Thriller,140.0,7.1
tt7399676,Na uklady nie ma rady,Comedy,89.0,3.7
tt7399726,Yongsoon,Drama,104.0,5.5
tt7400118,Through Black Spruce,Drama,111.0,6.6
tt7400426,Living in Demmin,"Biography,Documentary,History",91.0,7.8
tt7400672,Halvdan Viking,Family,,5.5
tt7401070,Boiled Angels: The Trial of Mike Diana,Documentary,105.0,8.0
tt7401512,The Pine Tar Incident: Making of Tar Wars,Sport,60.0,8.7
tt7401540,Disco,"Comedy,Drama",84.0,6.7
tt7401588,Instant Family,"Comedy,Drama",118.0,7.4
tt7401696,Swagger of Thieves,Documentary,110.0,8.0
tt7402108,Uncle,Drama,145.0,6.6
tt7402400,Swoon,Romance,104.0,6.3
tt7402534,Façades,Drama,91.0,6.0
tt7403562,Diário das Beiras,Documentary,120.0,7.6
tt7403570,Two Tails,"Adventure,Animation,Comedy",75.0,5.5
tt7403574,The Princess and the Dragon,Animation,75.0,5.1
tt7403614,The Big Trip,"Adventure,Animation,Comedy",90.0,6.4
tt7404062,Sunny,Thriller,,6.7
tt7404820,Runaway Christmas Bride,"Comedy,Drama,Family",90.0,4.8
tt7404864,High and Dry,"Adventure,Comedy",60.0,5.0
tt7404868,Tokyo Vampire Hotel,"Fantasy,Horror",142.0,5.9
tt7404894,Scott & Crowley: A Comic Book Adventure,"Adventure,Comedy",90.0,6.7
tt7405174,Amalanhig: The Vampire Chronicles,Horror,84.0,5.5
tt7406186,Damo & Ivor: The Movie,Comedy,87.0,5.3
tt7406486,The Great Fire of Salonica: Birth of a City,Documentary,62.0,9.3
tt7406704,Last Summer,Drama,97.0,6.1
tt7406736,Days of Madness,Documentary,73.0,7.1
tt7407168,Turah,Drama,83.0,8.0
tt7407296,Captain Hagen's Bed & Breakfast,Comedy,88.0,5.1
tt7407350,Lost Minds,"Drama,Thriller",,5.6
tt7407496,Trust Machine: The Story of Blockchain,Documentary,84.0,7.8
tt7407874,818,Drama,,8.9
tt7407950,Easter Island: Mysteries of a Lost World,Documentary,90.0,6.9
tt7408138,Maher midt i dalen,Documentary,60.0,9.0
tt7408358,Mala Kahich Problem Nahi,Drama,134.0,7.1
tt7408552,La maldita primavera,,,5.5
tt7408772,Does the Flower Bloom?,Drama,,5.6
tt7408776,"Mori, the Artist's Habitat",Drama,,7.0
tt7408796,LasseMajas detektivbyrå - Det första mysteriet,"Adventure,Family",95.0,6.2
tt7409128,Faith in God,Drama,,8.1
tt7410046,Ghosts Behind the Screen,"Documentary,Drama,History",72.0,7.4
tt7410124,Atelier de conversation,Documentary,72.0,7.5
tt7411202,Electric Angel,Fantasy,74.0,8.8
tt7411252,Escape from the Devil's Den,Drama,,8.9
tt7411266,Are Marler,Romance,139.0,6.5
tt7411370,Next Nuvve,Horror,142.0,5.7
tt7411396,Meda Meeda Abbayi,"Romance,Thriller",,5.4
tt7411406,Kurt Josef Wagle og mordmysteriet på Hurtigruta,"Comedy,Horror",80.0,5.2
tt7411742,Bitter Flowers,Drama,95.0,7.4
tt7411828,The Reconciliation,"Drama,War",87.0,5.5
tt7411974,Orchard Beach,"Comedy,Horror",,7.5
tt7412114,Red Venom Kills,Fantasy,82.0,7.8
tt7412120,Horseface 2: Reverse the Curse,"Adventure,Comedy,Fantasy",47.0,8.7
tt7412140,Konjam konjam,Family,123.0,6.0
tt7412232,Huliraya,Drama,,7.2
tt7412508,Subject 36,"Drama,Mystery,Romance",96.0,4.9
tt7412572,Enchanted Princess,"Adventure,Animation,Family",75.0,4.8
tt7412738,Nanu Ki Jaanu,"Comedy,Drama,Horror",133.0,6.3
tt7412802,Libera,Comedy,,5.4
tt7413472,Happy Ending,Comedy,96.0,5.8
tt7413530,Manuel,Drama,95.0,7.1
tt7413656,Hi Jolly,Documentary,45.0,8.2
tt7414162,Café com Canela,Drama,102.0,7.5
tt7414870,MANRY AT SEA ~ In the Wake of a Dream,Documentary,94.0,9.7
tt7414956,Sighted Eyes/Feeling Heart,"Biography,Documentary",118.0,8.3
tt7415196,Séquelles,Horror,88.0,3.8
tt7415466,Thomas & Friends: Big World! Big Adventures! The Movie,"Action,Adventure,Animation",85.0,5.9
tt7415496,Rage Lists,Documentary,110.0,6.4
tt7415502,As a Man Thinketh,Documentary,73.0,8.0
tt7415582,Riding in Tandem,Action,90.0,7.5
tt7415646,Tarak,"Action,Drama,Romance",158.0,8.1
tt7415698,The Infection,Thriller,92.0,4.1
tt7416102,Be Prepared,Thriller,90.0,5.2
tt7416536,Sew the Winter to My Skin,"Action,Adventure",118.0,6.2
tt7416602,7 Reasons to Run Away (from Society),Comedy,75.0,7.3
tt7416814,Los Hermanos Karaoke,Comedy,77.0,6.1
tt7417858,Clownvets,Documentary,57.0,8.2
tt7418296,Eo-lin hyeong-soo 2,Drama,95.0,6.1
tt7418348,Das versunkene Dorf,Documentary,82.0,8.0
tt7418676,The Ladies Almanack,,86.0,7.7
tt7419218,The Trigonal: Fight for Justice,"Action,Drama,Thriller",122.0,7.7
tt7419278,Le gendre de ma vie,Comedy,100.0,4.8
tt7419338,The Rolling Stones: From the Vault - Sticky Fingers Live at the Fonda Theatre 2015,Music,86.0,8.6
tt7419360,Tower. A Bright Day.,"Drama,Horror,Mystery",106.0,6.4
tt7419376,"When the Smoke Clears: A Story of Brotherhood, Resilience and Hope",Documentary,81.0,8.2
tt7419382,Kalavu Thozhirchalai,Thriller,138.0,5.7
tt7419396,Once Upon a Time in November,Drama,92.0,6.2
tt7419468,"Zabawa, zabawa",Drama,88.0,6.3
tt7420292,We Were Kings,"Documentary,Music",94.0,8.2
tt7420408,Exorcism,Horror,81.0,5.9
tt7420442,A Family Quartet,Documentary,90.0,6.2
tt7420444,Ukulele,"Adventure,Comedy,Documentary",45.0,4.7
tt7420676,Jake,Horror,88.0,2.9
tt7421526,The Cage,"Drama,History",110.0,7.8
tt7421764,Star Wars: Rise of the First Order,"Action,Drama",87.0,5.4
tt7422034,The Ark of Lights and Shadows,"Adventure,Biography,Documentary",90.0,8.2
tt7422416,Vanished,Thriller,84.0,4.5
tt7422552,Funny Story,"Comedy,Drama",84.0,5.1
tt7422790,Dua Et Kardesiz,Comedy,97.0,5.6
tt7422822,Greener Grass,Comedy,101.0,6.3
tt7423004,30 Day Promise,Drama,90.0,8.1
tt7423406,Wild Flight: Conquest of the Skies 3D,Documentary,,9.1
tt7423858,Sunkesari,"Drama,Horror",138.0,4.9
tt7424056,Na strese,"Comedy,Drama",,7.1
tt7424106,Junk Films,Documentary,90.0,6.8
tt7424200,Teen Titans Go! To the Movies,"Action,Animation,Comedy",84.0,6.8
tt7424260,Soul,Documentary,74.0,6.9
tt7424358,Steve McQueen: American Icon,"Biography,Documentary",120.0,7.3
tt7424396,Denmark,Drama,90.0,6.2
tt7424410,Blezi,"Comedy,Romance",,4.2
tt7424516,A la conquête de Titan,Documentary,90.0,7.9
tt7424828,Bangzi Melody,Drama,99.0,7.5
tt7424930,The Adventures of Jurassic Pet,"Adventure,Family",84.0,5.8
tt7425298,Brama,"Comedy,Drama,Fantasy",107.0,7.3
tt7425398,Born in Casal Di Principe,"Biography,Drama",,6.7
tt7425474,Kadhal Kasakuthaiya,"Drama,Romance",137.0,8.2
tt7425520,Buy Me a Gun,Drama,84.0,6.8
tt7426080,The First Lap,Drama,100.0,6.4
tt7426120,No Friends but the Mountains,Documentary,87.0,6.0
tt7427356,The Last Laugh,Comedy,98.0,5.6
tt7427856,The Carmilla Movie,"Comedy,Horror,Romance",97.0,6.7
tt7428030,Joseph Pulitzer: Voice of the People,Documentary,84.0,6.8
tt7428166,Keloglan,"Comedy,Fantasy",85.0,5.2
tt7428372,Darsakudu,Drama,135.0,7.9
tt7428390,Gospel Film: A New Life Out of Tortures,,110.0,9.2
tt7428466,Gatekeeper,Drama,,6.0
tt7428476,El increíble finde menguante,Drama,93.0,7.1
tt7428650,Snelwegkerk,Documentary,53.0,6.8
tt7428820,Summer Night,"Comedy,Drama",98.0,8.6
tt7428830,A Letter to the President,Drama,83.0,6.8
tt7428942,Nightfall,Horror,,5.6
tt7429150,Pity I Don't Have Perfect Pitch Too,Comedy,70.0,5.1
tt7429260,Hantu Gunung Kawi,Horror,,6.0
tt7429318,By My Side,"Comedy,Drama,Romance",,7.1
tt7429708,Pig,"Comedy,Crime,Drama",104.0,6.2
tt7431044,Batalives,Documentary,75.0,4.8
tt7431594,Race 3,"Action,Thriller",160.0,2.1
tt7431894,Never Say Die,"Comedy,Fantasy,Sport",100.0,6.2
tt7431938,The Doom Doc,Documentary,90.0,7.9
tt7431980,Après coup,Drama,94.0,8.2
tt7432050,Ishu,"Drama,Family,Fantasy",91.0,8.0
tt7432330,Life without Life,Drama,90.0,8.4
tt7433398,You with Me,Romance,92.0,8.7
tt7433400,The Invisible Man,"Horror,Thriller",,3.6
tt7433660,Die Gentrifizierung bin ich. Beichte eines Finsterlings,Documentary,98.0,7.0
tt7433762,Innocent,Comedy,88.0,9.1
tt7433980,Last Night,Drama,104.0,6.8
tt7434040,53 Wars,"Drama,Romance",82.0,5.9
tt7434070,Ryde or Die,"Horror,Thriller",47.0,3.8
tt7434324,Low Tide,Drama,,9.3
tt7434402,Attack of the Tattie-Bogle,Horror,60.0,3.8
tt7434928,Amin,Drama,91.0,6.3
tt7435110,Pearl Jam: Let's Play Two,"Documentary,Music",120.0,8.4
tt7435262,Branching Paths,Documentary,,7.4
tt7435360,Kissaton virne,"Drama,Mystery",81.0,7.7
tt7436212,Proximity,"Adventure,Sport",50.0,6.9
tt7436316,Dad's Cabin,Drama,,7.0
tt7436336,Living the Game,Documentary,,7.4
tt7436428,Un amore così grande,Romance,106.0,5.5
tt7436474,Martilarin Efendisi,Drama,,6.3
tt7436642,The Last Note,"Drama,War",117.0,7.7
tt7436726,Jolene,Documentary,,6.8
tt7437462,Shopkins World Vacation,Animation,70.0,4.6
tt7437492,A Decent Man,Drama,93.0,6.3
tt7437596,Manchester Keeps on Dancing,Documentary,90.0,6.3
tt7437638,Capt'n Sharky,"Action,Adventure,Animation",73.0,5.5
tt7438534,Yeva,Drama,94.0,7.7
tt7438870,Claire l'hiver (Winter Claire),Comedy,65.0,6.4
tt7438912,Niños Asesinos,"Drama,Thriller",112.0,6.6
tt7438916,The Farm: En Veettu Thottathil,Thriller,120.0,8.5
tt7438960,Wood Eyes,Horror,63.0,7.6
tt7439092,The Politics of Hate,Documentary,68.0,5.8
tt7439220,Askin Gören Gözlere Ihtiyaci yok,"Drama,Thriller",83.0,5.3
tt7439512,On ment toujours à ceux qu'on aime,"Comedy,Drama",90.0,6.6
tt7440230,Shut Up and Say Something,Documentary,82.0,8.2
tt7440400,Chameleon Shadow,Horror,79.0,5.8
tt7440432,Quincy,Documentary,124.0,7.7
tt7440524,Nightclub Secrets,Thriller,90.0,4.9
tt7441032,Like.Share.Follow.,"Horror,Thriller",97.0,5.1
tt7441338,Mole Man,Documentary,85.0,7.7
tt7441796,Okeana Savilnotie,"Adventure,Documentary",68.0,9.1
tt7441876,Dört köseli üçgen,Drama,88.0,6.2
tt7442044,Heavily in Love!,Comedy,86.0,5.7
tt7442160,Diamanti,"Crime,Drama,Thriller",,8.8
tt7442274,Can Feda,"Action,War",109.0,5.4
tt7442362,Fumiko's Legs,Drama,89.0,6.3
tt7443988,Global Waste: The Scandal of Food Waste,Documentary,54.0,6.3
tt7444388,Once in the Night,"Animation,Biography,Documentary",73.0,6.6
tt7444748,When I Stutter,Documentary,67.0,9.3
tt7444808,Beksinscy. Album wideofoniczny,Documentary,80.0,7.9
tt7444934,Calvinist,Documentary,89.0,8.8
tt7445206,Jericho,Action,74.0,8.2
tt7445510,Oscar Pistorius: Blade Runner Killer,Drama,90.0,4.9
tt7445552,Armenian Haunting,"Drama,Horror,Mystery",78.0,2.9
tt7445664,In the Deep of Winter,,,8.9
tt7445772,Satan & Adam,"Documentary,Music",80.0,7.3
tt7446528,Bandhanaya,Horror,,7.5
tt7446638,KFC,Horror,69.0,4.6
tt7446690,Glasba je casovna umetnost 2 LP film Buldozer: Pljuni istini u oci,Documentary,52.0,9.0
tt7446800,K3 Love Cruise,Family,100.0,6.6
tt7446804,Codename: Diablo!,"Action,Comedy",90.0,8.2
tt7446830,The Rain Dance,"Crime,Drama,Mystery",107.0,8.5
tt7446940,Codelli,Biography,85.0,4.3
tt7447114,Cervená,Documentary,83.0,7.9
tt7447304,Siren's Call,"Comedy,Drama",93.0,5.9
tt7448180,The Debt Collector,"Action,Comedy",95.0,5.7
tt7448726,The Deserted: VR,"Drama,Fantasy,Mystery",55.0,6.9
tt7449212,"Eduardo Coutinho, 7 de Outubro",Documentary,71.0,7.9
tt7449594,Música para Quando as Luzes se Apagam,Drama,,7.2
tt7450346,Panchavarnathatha,Comedy,148.0,5.8
tt7450442,Aay Adam Ha,Documentary,,6.2
tt7451234,La sainte famille,,,7.6
tt7451284,Batman Ninja,"Action,Animation",85.0,5.6
tt7453280,Weevil,Horror,87.0,3.7
tt7453418,Nekrotronic,"Comedy,Horror,Sci-Fi",99.0,5.6
